match id,team1,team1_id,team1_roster_ids,team2,team2_id,team2_roster_ids,winner,winner_id,toss winner,toss decision,venue,city,match_dt,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15
8906638,Id,216,2124002.0:172248.0:2123974.0:2124569.0:2436251.0:6496524.0:7787758.0:7036812.0:3685100.0:6496482.0:6496426.0,Ze,76,6572726.0:6625562.0:2056830.0:6625632.0:387897.0:6662480.0:3788581.0:3471761.0:4001934.0:2979486.0:5643700.0,Id,216,Ze,field,By Ct Cb Mn By,Bready,2021-09-01,day match,Ze tr of Id ad Sd,2021,12620,3.3333333333333335,0.6666666666666667,1000000.0,0.26666666666666666,144.16666666666669
8906645,Id,216,2124002.0:172248.0:2123974.0:2124569.0:6496524.0:2436251.0:7787758.0:7036812.0:3685100.0:2436426.0:2550414.0,Ze,76,6572726.0:6625562.0:2056830.0:6625632.0:387897.0:6662480.0:2750628.0:4001934.0:3788581.0:5789370.0:5643700.0,Id,216,Ze,field,By Ct Cb Mn By,Bready,2021-09-02,day match,Ze tr of Id ad Sd,2021,12620,3.3333333333333335,0.6666666666666667,1000000.0,0.26666666666666666,144.16666666666669
8887997,St La Ks,36112,363047.0:313809.0:5940374.0:2742837.0:6249256.0:130437.0:3200651.0:7550892.0:4690230.0:6347494.0:3150538.0,Ga An Ws,36084,3715690.0:290051.0:298612.0:4690188.0:4690258.0:4230127.0:4739552.0:5744850.0:5554142.0:4690328.0:284339.0,St La Ks,36112,Ga An Ws,field,Wr Pk Be St Ks,Basseterre,2021-09-02,day match,Cn Pr Le,2021,4045,0.9285714285714286,0.5,1000000.0,0.13333333333333333,157.93333333333334
8888004,Bs Rs,36070,2331475.0:4069666.0:3729984.0:5764576.0:7960847.0:2740408.0:3150720.0:7761823.0:2209171.0:3245689.0:6401982.0,St Ks ad Ns Ps,38814,1742453.0:3023320.0:363173.0:4690104.0:6401800.0:74087.0:360086.0:6347256.0:3468870.0:8106629.0:2436776.0,St Ks ad Ns Ps,38814,St Ks ad Ns Ps,field,Wr Pk Be St Ks,Basseterre,2021-09-02,night match,Cn Pr Le,2021,4045,1.1,2.0,1000000.0,0.13333333333333333,157.93333333333334
8904671,Bh,188,6930580.0:3758565.0:392216.0:393014.0:392188.0:6551978.0:2875368.0:5831622.0:4403503.0:2436356.0:2316327.0,Nw Zd,48,3083625.0:6718382.0:2721627.0:3834256.0:387778.0:3776590.0:3682160.0:2537800.0:4170494.0:1585464.0:6718396.0,Bh,188,Bh,bat,Se Ba Nl Sm Mr,Dhaka,2021-09-03,day/night match,Nw Zd tr of Bh,2021,14188,0.5714285714285714,1.6666666666666667,1000000.0,0.26666666666666666,152.16666666666669
8906652,Ze,76,6572726.0:4996690.0:2056830.0:387897.0:6625632.0:6662480.0:3788581.0:2750628.0:4001934.0:5789370.0:5643700.0,Id,216,2124002.0:172248.0:2123974.0:6729862.0:7787758.0:6496524.0:2124569.0:2921680.0:3685100.0:2550414.0:6496482.0,Ze,76,Ze,bat,By Ct Cb Mn By,Bready,2021-09-04,day match,Ze tr of Id ad Sd,2021,12620,0.375,1.4999999999999998,1000000.0,0.4,144.16666666666669
8888011,St La Ks,36112,363047.0:313809.0:3200651.0:2742837.0:6249256.0:130437.0:4739580.0:305143.0:7550892.0:4690230.0:3150538.0,St Ks ad Ns Ps,38814,1742453.0:3023320.0:363173.0:74087.0:6401800.0:4690104.0:6347256.0:3468870.0:8106629.0:1684276.0:360086.0,St La Ks,36112,St Ks ad Ns Ps,field,Wr Pk Be St Ks,Basseterre,2021-09-04,day match,Cn Pr Le,2021,4045,1.2,2.0,1000000.0,0.26666666666666666,157.93333333333334
8888018,Bs Rs,36070,2331475.0:4069666.0:3729984.0:5764576.0:3150720.0:7960847.0:2740408.0:7761823.0:2209171.0:3245689.0:6401982.0,Ga An Ws,36084,4690258.0:3715690.0:298612.0:290051.0:4690188.0:4230127.0:4739552.0:5744850.0:4690328.0:8442783.0:284339.0,Ga An Ws,36084,Bs Rs,bat,Wr Pk Be St Ks,Basseterre,2021-09-04,day match,Cn Pr Le,2021,4045,0.7857142857142857,0.5,1000000.0,0.13333333333333333,157.93333333333334
8888032,Ja Ts,36098,3761246.0:8464385.0:8180570.0:5742470.0:1613856.0:1594319.0:3200756.0:1934099.0:5509524.0:4239794.0:362487.0,To Kt Rs,36126,1613919.0:371825.0:1626526.0:1613926.0:1942317.0:4381761.0:370432.0:2296195.0:3715697.0:4068133.0:370397.0,To Kt Rs,36126,To Kt Rs,field,Wr Pk Be St Ks,Basseterre,2021-09-05,day match,Cn Pr Le,2021,4045,0.25,0.25,1000000.0,0.06666666666666667,157.93333333333334
8904678,Nw Zd,48,6718326.0:6718382.0:3834256.0:387778.0:2721627.0:3776590.0:3083625.0:3682160.0:3776849.0:4170494.0:3834375.0,Bh,188,6930580.0:3758565.0:5831622.0:393014.0:392216.0:392188.0:6551978.0:2875368.0:4403503.0:2436356.0:2316327.0,Nw Zd,48,Nw Zd,bat,Se Ba Nl Sm Mr,Dhaka,2021-09-05,day/night match,Nw Zd tr of Bh,2021,14188,1.875,0.6,1000000.0,0.4666666666666667,152.16666666666669
8888025,St Ks ad Ns Ps,38814,3023320.0:1742453.0:363173.0:1613905.0:6401800.0:3459623.0:4690104.0:6402052.0:8106629.0:2436776.0:1684276.0,St La Ks,36112,363047.0:313809.0:3200651.0:2742837.0:130437.0:6249256.0:4739580.0:305143.0:4690230.0:7550892.0:3150538.0,St La Ks,36112,St Ks ad Ns Ps,bat,Wr Pk Be St Ks,Basseterre,2021-09-05,day match,Cn Pr Le,2021,4045,0.5,0.5,1000000.0,0.13333333333333333,157.93333333333334
8888046,Bs Rs,36070,2436405.0:2331475.0:7960847.0:3729984.0:5764576.0:2740408.0:3150720.0:2209171.0:7761823.0:2036649.0:3245689.0,Ga An Ws,36084,4690258.0:3715690.0:290051.0:4690188.0:4230127.0:298612.0:5744850.0:4739552.0:8442783.0:4690328.0:284339.0,Bs Rs,36070,Ga An Ws,field,Wr Pk Be St Ks,Basseterre,2021-09-07,night match,Cn Pr Le,2021,4045,0.6428571428571429,0.5,1000000.0,0.13333333333333333,157.93333333333334
8888039,To Kt Rs,36126,371825.0:8130415.0:1626526.0:1613926.0:1942317.0:4381761.0:1613919.0:4068133.0:3715697.0:370397.0:6489846.0,Ja Ts,36098,3761246.0:8180570.0:1613856.0:1613898.0:1594319.0:5742470.0:3200756.0:1934099.0:4239794.0:5509524.0:1924460.0,To Kt Rs,36126,Ja Ts,field,Wr Pk Be St Ks,Basseterre,2021-09-07,day match,Cn Pr Le,2021,4045,2.4,4.0,1000000.0,0.26666666666666666,157.93333333333334
8888053,Ja Ts,36098,3761246.0:8464385.0:1613898.0:5742470.0:3200756.0:1934099.0:8180570.0:4239794.0:1594319.0:5509524.0:1924460.0,St Ks ad Ns Ps,38814,3023320.0:1742453.0:363173.0:8180682.0:74087.0:6347256.0:4690104.0:1613905.0:2436776.0:6706062.0:1684276.0,Ja Ts,36098,St Ks ad Ns Ps,field,Wr Pk Be St Ks,Basseterre,2021-09-08,day match,Cn Pr Le,2021,4045,0.625,1.0,1000000.0,0.13333333333333333,157.93333333333334
8904685,Nw Zd,48,6718382.0:6718326.0:2721627.0:3834256.0:3776590.0:387778.0:3083625.0:3682160.0:4170494.0:5984376.0:1585464.0,Bh,188,6930580.0:3758565.0:393014.0:392216.0:392188.0:6551978.0:5831622.0:2875368.0:4403503.0:2436356.0:2316327.0,Bh,188,Nw Zd,bat,Se Ba Nl Sm Mr,Dhaka,2021-09-08,day/night match,Nw Zd tr of Bh,2021,14188,1.875,0.6,1000000.0,0.4666666666666667,152.16666666666669
8888060,Ga An Ws,36084,4690258.0:3715690.0:4690188.0:298612.0:290051.0:4230127.0:5744850.0:4739552.0:4690328.0:5554142.0:284339.0,St La Ks,36112,363047.0:313809.0:130437.0:2742837.0:6249256.0:4739580.0:7550892.0:305143.0:3200651.0:6347494.0:3150538.0,Ga An Ws,36084,Ga An Ws,bat,Wr Pk Be St Ks,Basseterre,2021-09-08,night match,Cn Pr Le,2021,4045,1.1666666666666667,2.0,1000000.0,0.13333333333333333,157.93333333333334
8888074,Ja Ts,36098,3761246.0:8464385.0:1613898.0:5742470.0:1934099.0:3200756.0:8180570.0:1594319.0:4239794.0:5509524.0:1924460.0,St La Ks,36112,363047.0:313809.0:5940374.0:2742837.0:130437.0:6249256.0:1547993.0:8851030.0:4690230.0:7550892.0:3150538.0,Ja Ts,36098,Ja Ts,bat,Wr Pk Be St Ks,Basseterre,2021-09-09,night match,Cn Pr Le,2021,4045,0.35714285714285715,0.5,1000000.0,0.26666666666666666,157.93333333333334
8888067,Bs Rs,36070,2436405.0:2331475.0:3729984.0:3150720.0:5764576.0:7960847.0:2740408.0:7761823.0:7550864.0:3245689.0:2036649.0,To Kt Rs,36126,371825.0:7637559.0:1626526.0:1942317.0:4381761.0:3715697.0:1613926.0:1613919.0:4068133.0:8395141.0:370397.0,To Kt Rs,36126,To Kt Rs,field,Wr Pk Be St Ks,Basseterre,2021-09-09,day match,Cn Pr Le,2021,4045,0.6923076923076923,0.5,1000000.0,0.13333333333333333,157.93333333333334
8904692,Nw Zd,48,6718326.0:6718382.0:2721627.0:3834256.0:387778.0:3776590.0:3682160.0:3776849.0:4170494.0:3834375.0:6718396.0,Bh,188,6930580.0:3758565.0:3056752.0:392216.0:6551978.0:392188.0:2875368.0:8127321.0:3769555.0:2436356.0:6930286.0,Nw Zd,48,Nw Zd,bat,Se Ba Nl Sm Mr,Dhaka,2021-09-10,day/night match,Nw Zd tr of Bh,2021,14188,1.3,0.6,1000000.0,0.4666666666666667,152.16666666666669
8901423,Sh Aa,34,2654014.0:1884973.0:4203499.0:3057312.0:2252452.0:2294823.0:3851518.0:1874081.0:3872756.0:3373866.0:2654028.0,Si La,69,5490596.0:2104409.0:2398346.0:5490582.0:3061225.0:5490666.0:3260564.0:4365878.0:3865077.0:7968225.0:4019259.0,Sh Aa,34,Sh Aa,bat,R Pa Sm Co,Colombo,2021-09-10,night match,Sh Aa tr of Si La,2021,7041,1.3,1.0,1000000.0,0.26666666666666666,136.86666666666667
8888088,Ga An Ws,36084,4690258.0:3715690.0:4690188.0:298612.0:4230127.0:4739552.0:5744850.0:3364864.0:4690328.0:5554142.0:284339.0,Ja Ts,36098,3761246.0:8464385.0:8180570.0:5742470.0:1613898.0:1934099.0:3200756.0:1594319.0:5509524.0:4239794.0:1924460.0,Ga An Ws,36084,Ga An Ws,bat,Wr Pk Be St Ks,Basseterre,2021-09-11,day match,Cn Pr Le,2021,4045,2.6,4.0,1000000.0,0.26666666666666666,157.93333333333334
8888095,To Kt Rs,36126,371825.0:370432.0:1626526.0:1942317.0:1613926.0:4381761.0:1613919.0:3715697.0:6401282.0:305808.0:6489846.0,St Ks ad Ns Ps,38814,363173.0:3023320.0:1742453.0:74087.0:6401800.0:4690104.0:360086.0:6347256.0:6706062.0:8106629.0:3468870.0,St Ks ad Ns Ps,38814,St Ks ad Ns Ps,field,Wr Pk Be St Ks,Basseterre,2021-09-11,night match,Cn Pr Le,2021,4045,1.2,4.0,1000000.0,0.13333333333333333,157.93333333333334
8888081,St La Ks,36112,363047.0:5940374.0:313809.0:2742837.0:1547993.0:6249256.0:4739580.0:8851030.0:305143.0:4690230.0:7550892.0,Bs Rs,36070,2436405.0:2331475.0:4069666.0:5764576.0:2740408.0:1634611.0:7761823.0:3102854.0:7550864.0:3245689.0:2036649.0,St La Ks,36112,Bs Rs,field,Wr Pk Be St Ks,Basseterre,2021-09-11,day match,Cn Pr Le,2021,4045,1.875,1.0,1000000.0,0.2,157.93333333333334
8888109,Ga An Ws,36084,4690258.0:3715690.0:4690188.0:298612.0:3364864.0:4230127.0:4739552.0:5744850.0:4690328.0:5554142.0:284339.0,Ja Ts,36098,2209115.0:3761246.0:8464385.0:1613898.0:1594319.0:5742470.0:3200756.0:1934099.0:5509524.0:4239794.0:362487.0,Ga An Ws,36084,Ga An Ws,bat,Wr Pk Be St Ks,Basseterre,2021-09-12,day match,Cn Pr Le,2021,4045,3.25,4.0,1000000.0,0.26666666666666666,157.93333333333334
8888102,St La Ks,36112,363047.0:3462080.0:2742837.0:1547993.0:6249256.0:4739580.0:130437.0:7550892.0:5940374.0:305143.0:4690230.0,Bs Rs,36070,2436405.0:2331475.0:4069666.0:5764576.0:3729984.0:2740408.0:3150720.0:7761823.0:3102854.0:6401982.0:7550864.0,Bs Rs,36070,Bs Rs,field,Wr Pk Be St Ks,Basseterre,2021-09-12,day match,Cn Pr Le,2021,4045,0.9,1.0,1000000.0,0.2,157.93333333333334
8901430,Si La,69,2104430.0:2104409.0:2398346.0:3260564.0:3061225.0:5490582.0:5490666.0:4365878.0:3865077.0:7968225.0:7200668.0,Sh Aa,34,2654014.0:1884973.0:4203499.0:2364543.0:3057312.0:2294823.0:1874081.0:3851518.0:3872756.0:3373866.0:2654028.0,Sh Aa,34,Si La,bat,R Pa Sm Co,Colombo,2021-09-12,night match,Sh Aa tr of Si La,2021,7041,0.6428571428571429,1.0,1000000.0,0.0,136.86666666666667
8888116,St Ks ad Ns Ps,38814,363173.0:8180682.0:2202318.0:6401800.0:360086.0:4690104.0:6347256.0:8106629.0:6706062.0:2436776.0:1684276.0,To Kt Rs,36126,371825.0:370432.0:1626526.0:1942317.0:1613926.0:4381761.0:2296195.0:3715697.0:8395141.0:6489846.0:370397.0,To Kt Rs,36126,To Kt Rs,field,Wr Pk Be St Ks,Basseterre,2021-09-12,night match,Cn Pr Le,2021,4045,0.45454545454545453,0.25,1000000.0,0.13333333333333333,157.93333333333334
8888130,Ga An Ws,36084,4690258.0:3715690.0:298612.0:4230127.0:4690188.0:5744850.0:3364864.0:4739552.0:8442783.0:5554142.0:284339.0,St Ks ad Ns Ps,38814,363173.0:3023320.0:360086.0:4690104.0:6401800.0:8180682.0:6347256.0:3468870.0:8106629.0:6706062.0:1684276.0,St Ks ad Ns Ps,38814,St Ks ad Ns Ps,field,Wr Pk Be St Ks,Basseterre,2021-09-14,day match,Cn Pr Le,2021,4045,2.1666666666666665,4.0,1000000.0,0.13333333333333333,157.93333333333334
8888123,St La Ks,36112,363047.0:3462080.0:5940374.0:2742837.0:1547993.0:6249256.0:4739580.0:8851030.0:7550892.0:305143.0:4690230.0,To Kt Rs,36126,371825.0:1613919.0:1626526.0:370432.0:1942317.0:1613926.0:4381761.0:3715697.0:4068133.0:6489846.0:370397.0,St La Ks,36112,St La Ks,bat,Wr Pk Be St Ks,Basseterre,2021-09-14,day match,Cn Pr Le,2021,4045,0.75,0.5,1000000.0,0.2,157.93333333333334
8901437,Si La,69,2104430.0:5490596.0:3260564.0:2398346.0:5490624.0:3061225.0:5490666.0:2998575.0:4365878.0:3865077.0:7968225.0,Sh Aa,34,1884973.0:2654014.0:4203499.0:2364543.0:3057312.0:2294823.0:4887336.0:1874081.0:3851518.0:3872756.0:2654028.0,Sh Aa,34,Si La,bat,R Pa Sm Co,Colombo,2021-09-14,night match,Sh Aa tr of Si La,2021,7041,0.6666666666666666,1.0,1000000.0,0.0,136.86666666666667
8888137,St La Ks,36112,363047.0:3462080.0:5940374.0:2742837.0:1547993.0:6249256.0:4739580.0:305143.0:7550892.0:4690230.0:3150538.0,St Ks ad Ns Ps,38814,363173.0:3023320.0:8180682.0:6401800.0:360086.0:6347256.0:4690104.0:3468870.0:8106629.0:6706062.0:1684276.0,St Ks ad Ns Ps,38814,St La Ks,bat,Wr Pk Be St Ks,Basseterre,2021-09-15,day match,Cn Pr Le,2021,4045,1.5,2.0,1000000.0,0.26666666666666666,157.93333333333334
8912910,Sd,223,4702648.0:178135.0:2904824.0:178443.0:1627058.0:2920889.0:2904775.0:2904803.0:4613580.0:2794826.0:4702774.0,Ze,76,6572726.0:6625562.0:2056830.0:387897.0:391103.0:6662480.0:3471761.0:3788581.0:4001934.0:2979486.0:5643700.0,Sd,223,Sd,bat,Ge Ct Cb Gd Rn Pe Eh,Edinburgh,2021-09-15,day match,Ze tr of Id ad Sd,2021,1672,2.3333333333333335,0.33333333333333337,1000000.0,0.06666666666666667,161.64285714285714
8912917,Ze,76,3257302.0:2056830.0:387897.0:6572726.0:391103.0:6662480.0:3471761.0:4001934.0:2979486.0:5643700.0:3788581.0,Sd,223,4702648.0:178135.0:2904824.0:178443.0:1627058.0:2920889.0:2904775.0:2904803.0:4613580.0:2794826.0:3295452.0,Ze,76,Ze,bat,Ge Ct Cb Gd Rn Pe Eh,Edinburgh,2021-09-17,day match,Ze tr of Id ad Sd,2021,1672,0.5714285714285714,2.9999999999999996,1000000.0,0.2,161.64285714285714
8816863,Nt Ws,39416,172290.0:6729820.0:2921680.0:2124569.0:6496524.0:7344868.0:2654021.0:8635941.0:3685107.0:8609684.0:6259434.0,Mr Rs,43119,2331013.0:7695666.0:4164957.0:8329159.0:4001962.0:8609579.0:7694588.0:8028194.0:7785448.0:8527994.0:8372363.0,Mr Rs,43119,Mr Rs,field,Te Gn Cr,Comber,2021-09-18,day match,Ct Id Il T0 Ty,2021,12494,1.25,1.4999999999999998,1000000.0,0.06666666666666667,113.83333333333334
8752575,He,7727,2076192.0:8822729.0:8271913.0:5241564.0:1482998.0:3648203.0:3162487.0:2173688.0:7732892.0:4626236.0:5652758.0,St,9701,6139370.0:7694581.0:334963.0:3239102.0:7664943.0:6320362.0:2535420.0:5288226.0:3252395.0:2850868.0:2752966.0,St,9701,St,field,En Bm,Birmingham,2021-09-18,day match,Vy Bt,2021,1161,2.2,1.0,1000000.0,0.26666666666666666,157.26666666666668
8752582,Kt,8056,4655384.0:2958164.0:87191.0:2083409.0:3620756.0:7787772.0:142582.0:7687315.0:6399210.0:4473993.0:7732934.0,Sx,9967,4685568.0:164233.0:74087.0:4411231.0:1547993.0:6311612.0:4504044.0:2022957.0:2083395.0:3214812.0:8820517.0,Kt,8056,Kt,bat,En Bm,Birmingham,2021-09-18,day match,Vy Bt,2021,1161,0.6666666666666666,1.0,1000000.0,0.2,157.26666666666668
8752589,Kt,8056,4655384.0:2958164.0:87191.0:2083409.0:3620756.0:7787772.0:142582.0:7687315.0:6399210.0:4473993.0:7732934.0,St,9701,6139370.0:7694581.0:7664943.0:3239102.0:6320362.0:2535420.0:334963.0:5288226.0:3252395.0:2850868.0:2752966.0,Kt,8056,St,field,En Bm,Birmingham,2021-09-18,night match,Vy Bt,2021,1161,2.0,0.7499999999999999,1000000.0,0.13333333333333333,157.26666666666668
8912924,Sd,223,4702648.0:178135.0:2904824.0:178443.0:1627058.0:2904775.0:2920889.0:2904803.0:4613580.0:4702774.0:2794826.0,Ze,76,2056830.0:387897.0:391103.0:6572726.0:6662480.0:3471761.0:3788581.0:4001934.0:2979486.0:5789370.0:5643700.0,Ze,76,Sd,bat,Ge Ct Cb Gd Rn Pe Eh,Edinburgh,2021-09-19,day match,Ze tr of Id ad Sd,2021,1672,2.3333333333333335,0.33333333333333337,1000000.0,0.06666666666666667,161.64285714285714
8816877,Lr Lg,16015,172248.0:5253380.0:2282433.0:2436251.0:6496412.0:7036882.0:7785462.0:8369647.0:6496440.0:6496482.0:8833166.0,Nt Ws,39416,172290.0:6729820.0:2921680.0:2124569.0:6496524.0:7344868.0:2654021.0:3685107.0:8635941.0:6259434.0:8609684.0,Nt Ws,39416,Nt Ws,field,Te Gn Cr,Comber,2021-09-19,day match,Ct Id Il T0 Ty,2021,12494,0.4,0.6666666666666667,1000000.0,0.06666666666666667,113.83333333333334
8816870,Mr Rs,43119,2331013.0:4164957.0:8329159.0:4001962.0:7694588.0:8366021.0:8028194.0:8527994.0:8947434.0:7785448.0:8372363.0,Nn Ks,41656,4097379.0:3280024.0:3953431.0:6729862.0:7658608.0:7307488.0:7787758.0:7141896.0:6496426.0:8773085.0:8947455.0,Nn Ks,41656,Nn Ks,field,Te Gn Cr,Comber,2021-09-19,day match,Ct Id Il T0 Ty,2021,12494,1.3333333333333333,0.6666666666666667,1000000.0,0.0,113.83333333333334
8778741,Ci Sr Ks,30414,7422673.0:313809.0:62432.0:232000.0:233358.0:196580.0:1642738.0:360086.0:3326980.0:3130840.0:2018001.0,Mi Is,30435,2654014.0:5958840.0:3125562.0:5043310.0:247743.0:1613926.0:3299407.0:3156033.0:7453697.0:4377694.0:1945397.0,Ci Sr Ks,30414,Ci Sr Ks,bat,Di Il Ct Sm,Dubai,2021-09-19,night match,Mi Is tr of Ud Ab Es,2021,17086,0.7083333333333334,1.0,1000000.0,0.2,148.73333333333335
8778622,Rl Cs Be,30393,1776627.0:7833195.0:3706065.0:2275195.0:314565.0:3029494.0:5490666.0:4381733.0:2733380.0:6586824.0:3011735.0,Ka Kt Rs,30400,7491224.0:5959834.0:1934099.0:4231702.0:3127354.0:172199.0:210328.0:3456424.0:1613919.0:7758638.0:6420126.0,Ka Kt Rs,30400,Rl Cs Be,bat,Zd Ct Sm Au Di,Abu Dhabi,2021-09-20,night match,Rl Cs Be tr of Ud Ab Es,2021,13768,1.2,0.6666666666666667,1000000.0,0.13333333333333333,143.06666666666666
8778790,Rn Rs,30428,3023320.0:8058959.0:2981614.0:2827327.0:5972868.0:7556051.0:2966879.0:3079677.0:7922291.0:7860439.0:2316327.0,Pb Ks,30407,2954769.0:2789079.0:4203499.0:4230127.0:3479860.0:4690104.0:6773234.0:1711492.0:8180500.0:7881845.0:3373285.0,Rn Rs,30428,Pb Ks,field,Di Il Ct Sm,Dubai,2021-09-21,night match,Rn Rs tr of Ud Ab Es,2021,17086,1.3076923076923077,1.4999999999999998,1000000.0,0.2,148.73333333333335
8778748,Ss Hd,36014,1539236.0:1958683.0:1945355.0:2034423.0:2035025.0:8228408.0:2740408.0:5554254.0:2282125.0:3068547.0:6598528.0,Di Cs,30421,7491189.0:197658.0:4497646.0:6521080.0:2275097.0:4690188.0:3882850.0:184960.0:3851518.0:3373866.0:4859490.0,Di Cs,30421,Ss Hd,bat,Di Il Ct Sm,Dubai,2021-09-22,night match,Ss Hd tr of Ud Ab Es,2021,17086,1.8888888888888888,0.5,1000000.0,0.06666666666666667,148.73333333333335
8778685,Mi Is,30435,238727.0:2654014.0:3125562.0:5043310.0:1613926.0:3299407.0:247743.0:3156033.0:7453697.0:4377694.0:1945397.0,Ka Kt Rs,30400,7491224.0:5959834.0:3127354.0:172199.0:4231702.0:1934099.0:210328.0:1613919.0:3456424.0:6420126.0:7758638.0,Ka Kt Rs,30400,Ka Kt Rs,field,Zd Ct Sm Au Di,Abu Dhabi,2021-09-23,night match,Mi Is tr of Ud Ab Es,2021,13768,1.4,1.3333333333333335,1000000.0,0.13333333333333333,143.06666666666666
8778804,Rl Cs Be,30393,1776627.0:7833195.0:314565.0:2275195.0:6249256.0:2733380.0:5490666.0:3706065.0:4901182.0:6586824.0:3011735.0,Ci Sr Ks,30414,7422673.0:313809.0:62432.0:232000.0:233358.0:196580.0:1642738.0:360086.0:3326980.0:3130840.0:2018001.0,Ci Sr Ks,30414,Ci Sr Ks,field,Sh Ct Sm,Sharjah,2021-09-24,night match,Rl Cs Be tr of Ud Ab Es,2021,5949,0.8823529411764706,0.5,1000000.0,0.06666666666666667,142.33333333333331
8778762,Pb Ks,30407,2954769.0:2789079.0:363173.0:4203499.0:4230127.0:3479860.0:8180500.0:5788418.0:3373285.0:8228100.0:7881845.0,Ss Hd,36014,1539236.0:1958683.0:1945355.0:2034423.0:2035025.0:8228408.0:2740408.0:5554254.0:2282125.0:3068547.0:6598528.0,Pb Ks,30407,Ss Hd,field,Sh Ct Sm,Sharjah,2021-09-25,night match,Ss Hd tr of Ud Ab Es,2021,5949,0.8235294117647058,2.0,1000000.0,0.13333333333333333,142.33333333333331
8778692,Di Cs,30421,7491189.0:197658.0:4497646.0:6521080.0:4690188.0:6511336.0:3882850.0:184960.0:3851518.0:3373866.0:4859490.0,Rn Rs,30428,2827327.0:8058959.0:2981614.0:2252452.0:5972868.0:7556051.0:2966879.0:2654028.0:7860439.0:7922291.0:2316327.0,Di Cs,30421,Rn Rs,field,Zd Ct Sm Au Di,Abu Dhabi,2021-09-25,day match,Rn Rs tr of Ud Ab Es,2021,13768,0.4375,0.6666666666666667,1000000.0,0.06666666666666667,143.06666666666666
8778769,Rl Cs Be,30393,1776627.0:7833195.0:3706065.0:2275195.0:314565.0:34061.0:8117990.0:4381733.0:2733380.0:6586824.0:3011735.0,Mi Is,30435,238727.0:2654014.0:5043310.0:3125562.0:3299407.0:1613926.0:4377610.0:3156033.0:7453697.0:4377694.0:1945397.0,Rl Cs Be,30393,Mi Is,field,Di Il Ct Sm,Dubai,2021-09-26,night match,Rl Cs Be tr of Ud Ab Es,2021,17086,0.7142857142857143,0.5,1000000.0,0.26666666666666666,148.73333333333335
8778699,Ka Kt Rs,30400,7491224.0:5959834.0:3127354.0:172199.0:4231702.0:1934099.0:210328.0:1613919.0:3456424.0:6420126.0:7758638.0,Ci Sr Ks,30414,7422673.0:313809.0:62432.0:232000.0:233358.0:196580.0:1642738.0:4640824.0:3326980.0:3130840.0:2018001.0,Ci Sr Ks,30414,Ka Kt Rs,bat,Zd Ct Sm Au Di,Abu Dhabi,2021-09-26,day match,Ka Kt Rs tr of Ud Ab Es,2021,13768,0.8333333333333334,0.7499999999999999,1000000.0,0.13333333333333333,143.06666666666666
8778713,Rn Rs,30428,3023320.0:8058959.0:2981614.0:2827327.0:5972868.0:7556051.0:2966879.0:3079677.0:2733401.0:7922291.0:2316327.0,Ss Hd,36014,2089079.0:1958683.0:1945355.0:7491273.0:7491294.0:2740408.0:8228408.0:5554254.0:2282125.0:3068547.0:2282132.0,Ss Hd,36014,Rn Rs,bat,Di Il Ct Sm,Dubai,2021-09-27,night match,Ss Hd tr of Ud Ab Es,2021,17086,1.3846153846153846,2.9999999999999996,1000000.0,0.13333333333333333,148.73333333333335
8778706,Pb Ks,30407,2954769.0:2789555.0:363173.0:4203499.0:4230127.0:3479860.0:8180500.0:5788418.0:8228100.0:3373285.0:7881845.0,Mi Is,30435,238727.0:2654014.0:3125562.0:247743.0:4377610.0:1613926.0:3299407.0:1829491.0:7453697.0:1945397.0:4377694.0,Mi Is,30435,Mi Is,field,Zd Ct Sm Au Di,Abu Dhabi,2021-09-28,night match,Pb Ks tr of Ud Ab Es,2021,13768,0.7368421052631579,0.5,1000000.0,0.06666666666666667,143.06666666666666
8778657,Di Cs,30421,1870357.0:197658.0:4497646.0:6521080.0:4690188.0:6511336.0:3882850.0:184960.0:3851518.0:4859490.0:3373866.0,Ka Kt Rs,30400,7491224.0:5959834.0:3127354.0:4231702.0:172199.0:210328.0:1613919.0:1626561.0:3456424.0:4149158.0:7758638.0,Ka Kt Rs,30400,Ka Kt Rs,field,Sh Ct Sm,Sharjah,2021-09-28,day match,Ka Kt Rs tr of Ud Ab Es,2021,5949,0.6666666666666666,0.6666666666666667,1000000.0,0.26666666666666666,142.33333333333331
8778734,Rn Rs,30428,3023320.0:8058959.0:2981614.0:5972868.0:2827327.0:2966879.0:7556051.0:3079677.0:7922291.0:7860439.0:2316327.0,Rl Cs Be,30393,1776627.0:7833195.0:3706065.0:2275195.0:314565.0:34061.0:8117990.0:4504044.0:2733380.0:6586824.0:3011735.0,Rl Cs Be,30393,Rl Cs Be,field,Di Il Ct Sm,Dubai,2021-09-29,night match,Rl Cs Be tr of Ud Ab Es,2021,17086,1.1333333333333333,1.4999999999999998,1000000.0,0.06666666666666667,148.73333333333335
